,time(ms),a_x, a_y, a_z
,6224,-0.040000, -1.038462, -0.040000
,6237,-0.040000, -1.000000, 0.000000
,6245,-0.040000, -1.000000, 0.000000
,6255,-0.040000, -1.000000, -0.040000
,6263,0.000000, -1.000000, -0.040000
,6276,-0.040000, -1.038462, -0.040000
,6284,-0.040000, -1.000000, -0.040000
,6294,-0.040000, -1.000000, -0.040000
,6308,-0.040000, -1.000000, 0.000000
,6317,-0.040000, -1.000000, 0.000000
,6325,-0.040000, -1.000000, 0.000000
,6335,0.000000, -1.000000, 0.000000
,6349,-0.040000, -1.000000, -0.040000
,6356,0.000000, -1.038462, 0.000000
,6364,-0.040000, -1.000000, 0.000000
,6380,0.000000, -1.000000, -0.040000
,6388,0.000000, -1.000000, -0.040000
,6397,-0.040000, -1.000000, -0.040000
,6405,-0.040000, -1.000000, -0.040000
,6419,-0.040000, -1.000000, 0.000000
,6429,-0.040000, -1.000000, -0.040000
,6436,0.000000, -1.000000, -0.040000
,6450,0.000000, -1.038462, -0.040000
,6460,-0.040000, -1.000000, -0.040000
,6468,0.000000, -1.000000, -0.040000
,6477,-0.040000, -1.000000, -0.040000
,6489,-0.040000, -1.000000, 0.000000
,6499,-0.040000, -1.000000, 0.000000
,6509,0.000000, -1.000000, 0.000000
,6522,0.000000, -1.038462, -0.040000
,6530,-0.040000, -1.038462, -0.040000
,6538,-0.040000, -1.000000, -0.040000
,6554,-0.040000, -1.000000, 0.000000
,6561,-0.040000, -1.000000, 0.000000
,6569,-0.040000, -1.000000, -0.040000
,6579,0.000000, -1.000000, -0.040000
,6593,-0.040000, -1.000000, -0.040000
,6602,-0.040000, -1.038462, -0.040000
,6610,-0.040000, -1.000000, -0.040000
,6624,-0.040000, -1.000000, 0.000000
